dataset,semi_cnt_0,semi_cnt_1,num_assertion,seed,edge_guidance,axis_guidance,running_time,accuracy,macro_f1,average_purity
datasets/Crime.csv,26,61,296,3,True,True,3.9157521724700928,0.7391304347826086,0.6919642857142858,0.6860215053763441
datasets/Crime.csv,26,61,296,4,True,True,4.03637170791626,0.717391304347826,0.6592592592592593,0.65625
datasets/Crime.csv,26,61,296,5,True,True,3.960003137588501,0.6521739130434783,0.6166666666666667,0.6179337231968811
datasets/Crime.csv,26,61,296,6,True,True,3.9890618324279785,0.717391304347826,0.6726874657909141,0.6666666666666667
datasets/Crime.csv,26,61,296,7,True,True,4.077839612960815,0.717391304347826,0.6592592592592593,0.65625
datasets/Crime.csv,26,61,296,8,True,True,3.912881851196289,0.717391304347826,0.6726874657909141,0.6666666666666667
datasets/Crime.csv,26,61,296,9,True,True,4.013273477554321,0.8478260869565217,0.7971014492753623,0.8305555555555556
datasets/Crime.csv,29,68,296,0,True,True,4.0473597049713135,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,29,68,296,1,True,True,4.0613062381744385,0.8043478260869565,0.764102564102564,0.7589285714285714
datasets/Crime.csv,29,68,296,2,True,True,3.984971284866333,0.7391304347826086,0.6919642857142858,0.6860215053763441
datasets/Crime.csv,29,68,296,3,True,True,3.964155435562134,0.8478260869565217,0.7971014492753623,0.8305555555555556
datasets/Crime.csv,29,68,296,4,True,True,3.932983160018921,0.782608695652174,0.7433035714285714,0.7354838709677419
datasets/Crime.csv,29,68,296,5,True,True,3.922877788543701,0.8043478260869565,0.7528358208955224,0.7598039215686274
datasets/Crime.csv,29,68,296,6,True,True,3.9369986057281494,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,29,68,296,7,True,True,3.942821502685547,0.717391304347826,0.6592592592592593,0.65625
datasets/Crime.csv,29,68,296,8,True,True,3.9271771907806396,0.7608695652173914,0.7116809116809117,0.7075892857142857
datasets/Crime.csv,29,68,296,9,True,True,4.005841255187988,0.782608695652174,0.7181372549019609,0.7324675324675325
datasets/Crime.csv,32,74,296,0,True,True,3.955904006958008,0.7608695652173914,0.7116809116809117,0.7075892857142857
datasets/Crime.csv,32,74,296,1,True,True,4.008960008621216,0.8260869565217391,0.7745098039215687,0.7922077922077921
datasets/Crime.csv,32,74,296,2,True,True,4.070403814315796,0.782608695652174,0.731934731934732,0.731934731934732
datasets/Crime.csv,32,74,296,3,True,True,4.059305429458618,0.782608695652174,0.7181372549019609,0.7324675324675325
datasets/Crime.csv,32,74,296,4,True,True,4.07531213760376,0.7608695652173914,0.7116809116809117,0.7075892857142857
datasets/Crime.csv,32,74,296,5,True,True,3.974479913711548,0.6956521739130435,0.640625,0.6365591397849462
datasets/Crime.csv,32,74,296,6,True,True,4.003903150558472,0.8043478260869565,0.7528358208955224,0.7598039215686274
datasets/Crime.csv,32,74,296,7,True,True,3.9508185386657715,0.717391304347826,0.6592592592592593,0.65625
datasets/Crime.csv,32,74,296,8,True,True,4.002201080322266,0.717391304347826,0.6592592592592593,0.65625
datasets/Crime.csv,32,74,296,9,True,True,3.9625837802886963,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,35,81,296,0,True,True,3.9363133907318115,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,35,81,296,1,True,True,3.958775520324707,0.8478260869565217,0.7971014492753623,0.8305555555555556
datasets/Crime.csv,35,81,296,2,True,True,3.9652817249298096,0.7608695652173914,0.7116809116809117,0.7075892857142857
datasets/Crime.csv,35,81,296,3,True,True,4.083933353424072,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,35,81,296,4,True,True,3.991020679473877,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,35,81,296,5,True,True,3.893549919128418,0.8043478260869565,0.7528358208955224,0.7598039215686274
datasets/Crime.csv,35,81,296,6,True,True,4.055746078491211,0.782608695652174,0.7181372549019609,0.7324675324675325
datasets/Crime.csv,35,81,296,7,True,True,3.9753100872039795,0.782608695652174,0.7181372549019609,0.7324675324675325
datasets/Crime.csv,35,81,296,8,True,True,4.0752434730529785,0.7391304347826086,0.6919642857142858,0.6860215053763441
datasets/Crime.csv,35,81,296,9,True,True,3.9006199836730957,0.7608695652173914,0.697910447761194,0.7034313725490196
datasets/Crime.csv,38,88,296,0,True,True,3.930889844894409,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,38,88,296,1,True,True,3.9351258277893066,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,38,88,296,2,True,True,3.8915460109710693,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,38,88,296,3,True,True,4.0129005908966064,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,38,88,296,4,True,True,3.9998161792755127,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,38,88,296,5,True,True,3.9060728549957275,0.8260869565217391,0.7745098039215687,0.7922077922077921
datasets/Crime.csv,38,88,296,6,True,True,4.03991436958313,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,38,88,296,7,True,True,4.100120544433594,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,38,88,296,8,True,True,3.886230945587158,0.8043478260869565,0.7528358208955224,0.7598039215686274
datasets/Crime.csv,38,88,296,9,True,True,4.109469652175903,0.782608695652174,0.7181372549019609,0.7324675324675325
datasets/Crime.csv,41,95,296,0,True,True,3.9127209186553955,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,41,95,296,1,True,True,4.008456707000732,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,41,95,296,2,True,True,4.078448295593262,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,41,95,296,3,True,True,3.9602181911468506,0.782608695652174,0.7181372549019609,0.7324675324675325
datasets/Crime.csv,41,95,296,4,True,True,4.058460474014282,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,41,95,296,5,True,True,4.041382312774658,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,41,95,296,6,True,True,3.9326248168945312,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,41,95,296,7,True,True,3.9158308506011963,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,41,95,296,8,True,True,3.9073078632354736,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,41,95,296,9,True,True,4.107785701751709,0.7608695652173914,0.697910447761194,0.7034313725490196
datasets/Crime.csv,44,102,296,0,True,True,3.966449737548828,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,44,102,296,1,True,True,3.8614437580108643,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,44,102,296,2,True,True,3.997521162033081,0.8260869565217391,0.7745098039215687,0.7922077922077921
datasets/Crime.csv,44,102,296,3,True,True,3.997328758239746,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,44,102,296,4,True,True,4.04363751411438,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,44,102,296,5,True,True,4.093311548233032,0.782608695652174,0.7181372549019609,0.7324675324675325
datasets/Crime.csv,44,102,296,6,True,True,3.967902183532715,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,44,102,296,7,True,True,3.9895853996276855,0.8043478260869565,0.7391304347826086,0.7666666666666666
datasets/Crime.csv,44,102,296,8,True,True,4.0355565547943115,0.6956521739130435,0.6537634408602151,0.6490872210953347
datasets/Crime.csv,44,102,296,9,True,True,3.997209310531616,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,47,108,296,0,True,True,4.049563646316528,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,47,108,296,1,True,True,3.949308395385742,0.8695652173913043,0.8083333333333333,0.9230769230769231
datasets/Crime.csv,47,108,296,2,True,True,3.9372668266296387,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,47,108,296,3,True,True,3.9356143474578857,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,47,108,296,4,True,True,4.051886081695557,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,47,108,296,5,True,True,3.9892578125,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,47,108,296,6,True,True,3.994258403778076,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,47,108,296,7,True,True,4.058541774749756,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,47,108,296,8,True,True,4.0917956829071045,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,47,108,296,9,True,True,3.9907853603363037,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,50,115,296,0,True,True,3.9755473136901855,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,50,115,296,1,True,True,4.069847345352173,0.8695652173913043,0.8083333333333333,0.9230769230769231
datasets/Crime.csv,50,115,296,2,True,True,4.05083966255188,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,50,115,296,3,True,True,3.9629366397857666,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,50,115,296,4,True,True,4.009949207305908,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,50,115,296,5,True,True,3.963290214538574,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,50,115,296,6,True,True,4.036897420883179,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,50,115,296,7,True,True,4.064741611480713,0.8695652173913043,0.8083333333333333,0.9230769230769231
datasets/Crime.csv,50,115,296,8,True,True,4.055591821670532,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,50,115,296,9,True,True,4.067599773406982,0.8695652173913043,0.8083333333333333,0.9230769230769231
datasets/Crime.csv,53,122,296,0,True,True,3.864506721496582,0.8695652173913043,0.8083333333333333,0.9230769230769231
datasets/Crime.csv,53,122,296,1,True,True,4.107792615890503,0.8695652173913043,0.8083333333333333,0.9230769230769231
datasets/Crime.csv,53,122,296,2,True,True,3.9557883739471436,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,53,122,296,3,True,True,3.9483449459075928,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,53,122,296,4,True,True,4.04532527923584,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,53,122,296,5,True,True,3.991593837738037,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,53,122,296,6,True,True,3.945880889892578,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,53,122,296,7,True,True,4.078867435455322,0.8695652173913043,0.8083333333333333,0.9230769230769231
datasets/Crime.csv,53,122,296,8,True,True,3.976331949234009,0.8695652173913043,0.8207792207792208,0.8768768768768769
datasets/Crime.csv,53,122,296,9,True,True,4.030660390853882,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,56,129,296,0,True,True,3.1651813983917236,0.8695652173913043,0.8083333333333333,0.9230769230769231
datasets/Crime.csv,56,129,296,1,True,True,3.03918719291687,0.8695652173913043,0.8083333333333333,0.9230769230769231
datasets/Crime.csv,56,129,296,2,True,True,3.071709394454956,0.8695652173913043,0.8083333333333333,0.9230769230769231
datasets/Crime.csv,56,129,296,3,True,True,3.170283555984497,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,56,129,296,4,True,True,3.0980262756347656,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,56,129,296,5,True,True,3.0897045135498047,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,56,129,296,6,True,True,3.009746551513672,0.8695652173913043,0.8083333333333333,0.9230769230769231
datasets/Crime.csv,56,129,296,7,True,True,3.098395824432373,0.8695652173913043,0.8207792207792208,0.8768768768768769
datasets/Crime.csv,56,129,296,8,True,True,3.126002788543701,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,56,129,296,9,True,True,3.1055498123168945,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,59,136,296,0,True,True,3.0528974533081055,0.8695652173913043,0.8083333333333333,0.9230769230769231
datasets/Crime.csv,59,136,296,1,True,True,3.0426580905914307,0.8695652173913043,0.8083333333333333,0.9230769230769231
datasets/Crime.csv,59,136,296,2,True,True,3.1259877681732178,0.8695652173913043,0.8083333333333333,0.9230769230769231
datasets/Crime.csv,59,136,296,3,True,True,3.1996359825134277,0.8695652173913043,0.8083333333333333,0.9230769230769231
datasets/Crime.csv,59,136,296,4,True,True,3.0888357162475586,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,59,136,296,5,True,True,3.142134189605713,0.8478260869565217,0.784037558685446,0.8585526315789473
datasets/Crime.csv,59,136,296,6,True,True,3.1302387714385986,0.8913043478260869,0.8457411133467472,0.9342105263157895
datasets/Crime.csv,59,136,296,7,True,True,3.1071784496307373,0.8695652173913043,0.8083333333333333,0.9230769230769231
datasets/Crime.csv,59,136,296,8,True,True,3.117384672164917,0.8260869565217391,0.7610389610389611,0.8078078078078078
datasets/Crime.csv,59,136,296,9,True,True,3.117872714996338,0.8695652173913043,0.8083333333333333,0.9230769230769231
datasets/EDCA.csv,6,9,467,0,True,True,4.010332107543945,0.8409090909090909,0.8303030303030303,0.825
datasets/EDCA.csv,6,9,467,1,True,True,4.029059648513794,0.8409090909090909,0.8303030303030303,0.825
datasets/EDCA.csv,6,9,467,2,True,True,3.9819369316101074,0.8181818181818182,0.8035714285714285,0.7957894736842105
datasets/EDCA.csv,6,9,467,3,True,True,4.033292531967163,0.8181818181818182,0.8035714285714285,0.7957894736842105
datasets/EDCA.csv,6,9,467,4,True,True,3.9422919750213623,0.6590909090909091,0.6264855687606112,0.6260683760683761
datasets/EDCA.csv,6,9,467,5,True,True,3.963137149810791,0.8409090909090909,0.8303030303030303,0.825
datasets/EDCA.csv,6,9,467,6,True,True,3.9944396018981934,0.8181818181818182,0.7977011494252875,0.7864923747276689
datasets/EDCA.csv,6,9,467,7,True,True,4.039106130599976,0.8181818181818182,0.7977011494252875,0.7864923747276689
datasets/EDCA.csv,6,9,467,8,True,True,3.917809009552002,0.6590909090909091,0.6264855687606112,0.6260683760683761
datasets/EDCA.csv,6,9,467,9,True,True,4.015338659286499,0.8181818181818182,0.7977011494252875,0.7864923747276689
datasets/EDCA.csv,13,19,467,0,True,True,3.9327547550201416,0.8181818181818182,0.7977011494252875,0.7864923747276689
datasets/EDCA.csv,13,19,467,1,True,True,3.9854652881622314,0.8181818181818182,0.7977011494252875,0.7864923747276689
datasets/EDCA.csv,13,19,467,2,True,True,3.9347100257873535,0.8409090909090909,0.8256932654216185,0.8141025641025641
datasets/EDCA.csv,13,19,467,3,True,True,4.005509853363037,0.8181818181818182,0.7977011494252875,0.7864923747276689
datasets/EDCA.csv,13,19,467,4,True,True,4.097128391265869,0.8181818181818182,0.8082788671023966,0.8095238095238095
datasets/EDCA.csv,13,19,467,5,True,True,3.9075963497161865,0.8181818181818182,0.8035714285714285,0.7957894736842105
datasets/EDCA.csv,13,19,467,6,True,True,4.00110650062561,0.8181818181818182,0.7977011494252875,0.7864923747276689
datasets/EDCA.csv,13,19,467,7,True,True,3.9219141006469727,0.8181818181818182,0.7977011494252875,0.7864923747276689
datasets/EDCA.csv,13,19,467,8,True,True,4.020835638046265,0.8181818181818182,0.8082788671023966,0.8095238095238095
datasets/EDCA.csv,13,19,467,9,True,True,3.64500093460083,0.6590909090909091,0.6264855687606112,0.6260683760683761
datasets/EDCA.csv,19,29,467,0,True,True,3.9735848903656006,0.8409090909090909,0.8199883109292812,0.8080357142857143
datasets/EDCA.csv,19,29,467,1,True,True,3.991421699523926,0.8181818181818182,0.7977011494252875,0.7864923747276689
datasets/EDCA.csv,19,29,467,2,True,True,3.9339241981506348,0.8409090909090909,0.8256932654216185,0.8141025641025641
datasets/EDCA.csv,19,29,467,3,True,True,3.9882261753082275,0.8181818181818182,0.7977011494252875,0.7864923747276689
datasets/EDCA.csv,19,29,467,4,True,True,3.9636807441711426,0.8181818181818182,0.8082788671023966,0.8095238095238095
datasets/EDCA.csv,19,29,467,5,True,True,4.106564521789551,0.8409090909090909,0.8303030303030303,0.825
datasets/EDCA.csv,19,29,467,6,True,True,3.669442892074585,0.8181818181818182,0.7977011494252875,0.7864923747276689
datasets/EDCA.csv,19,29,467,7,True,True,4.0995192527771,0.8181818181818182,0.7977011494252875,0.7864923747276689
datasets/EDCA.csv,19,29,467,8,True,True,3.9637086391448975,0.8181818181818182,0.7977011494252875,0.7864923747276689
datasets/EDCA.csv,19,29,467,9,True,True,4.064927816390991,0.8181818181818182,0.7977011494252875,0.7864923747276689
datasets/EDCA.csv,26,38,467,0,True,True,3.9395253658294678,0.8181818181818182,0.7977011494252875,0.7864923747276689
datasets/EDCA.csv,26,38,467,1,True,True,4.17339015007019,0.8409090909090909,0.8303030303030303,0.825
datasets/EDCA.csv,26,38,467,2,True,True,4.152443170547485,0.8409090909090909,0.8256932654216185,0.8141025641025641
datasets/EDCA.csv,26,38,467,3,True,True,3.989506483078003,0.6590909090909091,0.6264855687606112,0.6260683760683761
datasets/EDCA.csv,26,38,467,4,True,True,4.012609481811523,0.8181818181818182,0.8035714285714285,0.7957894736842105
datasets/EDCA.csv,26,38,467,5,True,True,4.007413387298584,0.8409090909090909,0.8256932654216185,0.8141025641025641
datasets/EDCA.csv,26,38,467,6,True,True,4.07124924659729,0.9318181818181818,0.9161904761904761,0.9270833333333333
datasets/EDCA.csv,26,38,467,7,True,True,4.026057720184326,0.8409090909090909,0.8199883109292812,0.8080357142857143
