Unnamed: 0,message_id,actor_id,engagement_type,engagement_parent,text,univ_id,time_published,media_type,geo,index_text,keyN,label1,label2,tweet_counts,user_counts,gpt_label,manual_label,is_gt
441,7023501,41097,retweet,5e07a4756fe93989ab07a21c6f43e141faad3036832de22d3b3c89b01253d8d7,"RT  wivesllzmay281 The EDCA is having enlightenment, but it would be beautiful no if we did not depend on the US or China and would have been frightened if Cory had just started to strengthen the AFP Case rather than AFPRO NPA strengthened y",,1675917994,Twitter,,afp afpro beautiful case china cory depend edca enlightenment frightened npa rt started strengthen strengthened wivesllzmay281,16,,,10,32,neutral,neutral,1
31615,1525556,476586,retweet,c65ca99943c0ba84b262fc5326306239aae85a0bd3f6fa8111f93c3588ff9520,"RT @sethpuertoluna My Filipino-Chinese ocs whose story takes place in the Philippines at the beginning and end of the American occupation.. about a trans boy who is imprisoned in a disappointment’s room by night, as a girl who is a faith healer against his will by day.. https://t.co/LqLhbVtyVz",,1687241149,Twitter,,american beginning boy chinese day disappointment end faith filipino girl healer imprisoned night occupation ocs philippines place room rt story takes trans,22,,,72,11,opposing,opposing,1
5955,3637635,11170,retweet,d65b02e4ab79b8aaa2801083e42a56102434776510cc380c783fc481a4e8255c,"RT @YearoftheMonSy Because education is a weapon of conquest. By teaching Filipinos that the US is a friend to the Philippines, they pacified a people frustrated by the entry of another colonizer. If Spaniards used religion, Americans turned to education to colonize our minds >> #ArawngKalayaan",,1686604135,Twitter,,americans colonize colonizer conquest education education entry filipinos friend frustrated minds pacified people philippines religion rt spaniards teaching turned weapon,20,,,26,40,opposing,opposing,1
4064,2816488,93441,retweet,6abeeece20e2ab9d4abda70a4a03d6a527ee7b901f7f0d21d9470e973ca48939,"RT @IndoPac_Info #US Begins Air Base Rehab in #Philippines as Part of Basing Agreement The US & Philippines started upgrading the runway of the Basa Air Base in Pampanga on the island of Luzon, one of the 5 original Philippine military sites to host rotating US troops. https://t.co/gSx5gKrkyh",,1679497773,Twitter,,agreement air air basa base base basing begins host island luzon military original pampanga part philippine philippines rehab rotating rt runway sites started troops upgrading,25,,,22,38,supportive,neutral,1
1453,2563099,26836,retweet,03c242e4d5feff55fb9ef3df33ed5abb9363572566506ea1a6bbe96136bbba18,RT @Aaron_MatthewIL 🇵🇭🇺🇸 EDCA update from the DND. Some highlights: -EDCA sites expected to be used as evacuation sites “in the event of a flare-up” (obviously referring to Taiwan Contingency) -🇺🇸 providing funds for HADR helicopters -Balabac and Cagayan sites to host new 🇵🇭 military assets. https://t.co/VdfLt8LlWx,,1682069239,Twitter,,assets balabac cagayan contingency dnd edca edca evacuation event expected flare funds hadr helicopters highlights host military providing referring rt sites sites sites taiwan update,25,,,19,30,supportive,supportive,1
6363,3284964,5958,retweet,71a1c8fd6c3c81743f2c18779b562f8444fc729499ce7110e77c0e951a9a5148,RT @ins_ph Introducing our prominent speakers for tomorrow's INSight! JOIN US at 8 PM this April 28 as we tackle and exchange words on local issues✨ #edca #rcep #wagefight https://t.co/BiZxnNxq9a,,1682594513,Twitter,,april exchange insight introducing issues✨ join local pm prominent rt speakers tackle tomorrow words,14,,,15,46,supportive,neutral,1
1028,2862799,45340,retweet,656036a6d0f199a52b84aee85ddefffe01e3500afcf4187e0ca1b232610c7ba1,"RT @IanMakabayan Notice how Malacañang secretly missed out the 70 delegation of Marcos to Switzerland. No PR about this in any media, even state-owned Big economies like India and the US have only anywhere between 7-15 delegation. Bakit 70 ang sa Pilipinas at bakit may kasamang artista?",,1673785646,Twitter,,15 ang artista bakit bakit big delegation delegation economies india kasamang malacañang marcos media missed notice owned pilipinas pr rt sa secretly state switzerland,24,,,824,16,opposing,opposing,1
443,6638770,41097,retweet,f83dde30a5b280afe437a63aaff45990a1605efd0dbe3fbffaed08eca7414b24,"RT @minsootkim Sen. Imee Marcos calling to revive the Self-Reliant Defense Posture (SRDP) Program to reduce our dependence on foreign security; this is in response to EDCA. Former AFP Chief Faustino, in 2021, had called for similar measure. You start to see just how far ahead PFEM was...",,1676369831,Twitter,,2021 afp ahead called calling chief defense dependence edca faustino foreign imee marcos measure pfem posture program reduce reliant response revive rt security sen similar srdp start,27,,,14,32,supportive,supportive,1
6150,6500460,1245,retweet,97ceff5db76f60a70a40b912460a515d9d97fc63a7f515c02d81ee7702de9b0e,"RT @JPropTarts Millions of Filipinos were literally slaughtered during the Amerikkkan occupation of the Philippines so I think badmouthing the US is okay especially when it comes to our sovereignty Also the US was an even bigger bully, but Viet Nam kicked them out just fine. :)",,1681215424,Twitter,,amerikkkan badmouthing bigger bully filipinos fine kicked literally millions nam occupation philippines rt slaughtered sovereignty viet,16,,,12,17,opposing,opposing,1
429,5023683,41097,retweet,16a87ee444b5b472377a6157fae74c4bf05b581babd291a2423fffd2dc5815f5,"RT ŠRyanLingo_ The Kacures possessed the defense specialists who were previously suppressed by Father Dig. Like, Eduardo Año and Carlit Galvez, mean that they were PBBM’s advis in military and national defense issues. Doke, Eduardo Año and Carlita Galvez?",,1675593587,Twitter,,advis año año carlit carlita defense defense dig doke eduardo eduardo father galvez galvez issues kacures military national pbbm possessed previously rt specialists suppressed šryanlingo_,25,,,13,32,neutral,neutral,1
1688,3862539,8758,retweet,b11a99ff57cd69dd6e70befff1cbb51ce2e5d8a647df43f985179ffb6a731b38,"RT @LFSPhilippines We condemn the trumped-up charges of vandalism, illegal assembly, and resisting arrest against the six youth activists who participated in a lightning rally at the US Embassy against the Balikatan exercises earlier this morning. #FreeGabrielMagtibay #NoToBalikatanExercises https://t.co/LmHfku9p7R",,1681195403,Twitter,,activists arrest assembly balikatan charges condemn earlier embassy exercises illegal lightning morning participated rally resisting rt trumped vandalism youth,19,crime,,22,20,opposing,opposing,1
668,4842313,12470,retweet,3dcbe34428c55cedbb56df16a2bc6cba7b280f7b60c406ec9044f95d5481a764,"RT @nolsricafort CLTG Builders - Impunity, Higher Levels of Political Monopolization. Fight Corruption In The Philippines https://t.co/7fpxmzv0HU",,1675073383,Twitter,,builders cltg corruption fight higher impunity levels monopolization philippines political rt,11,crime,,11,8,opposing,supportive,1
1377,6056916,5958,retweet,338f0369e000d77eef8361daa8e1b690f8c6f6e5a5867973a91b35a73c7b3017,"RT öpbulspecative NEWS UPDAT: Two consembles of Bigkis and Aboriginal Powers in South Kastair (BATKING) are suspect to be abducted by military forces in Malindian, Oriental Mindor, right humans group Southern Rights ingys. (15) ectps:/t./t.6co144AV",,1682741084,Twitter,,15 6co144av abducted aboriginal batking bigkis consembles ectps forces group humans ingys kastair malindian military mindor news oriental powers rights rt south southern suspect updat öpbulspecative,26,crime,,23,55,opposing,neutral,1
623,6375791,4207,retweet,e11d0f791b684a628667feb3ce315023fc99cf86bd29309503171da3726a551a,"RT öjoshquising In the Philippines, you are a terrorist when you help people, give them a bad hand in community affairs, and decide that it is wrong for farmers to be a doctor in barrios, because we should be dependent on them and their poor services.",,1675132236,Twitter,,affairs bad barrios community decide dependent doctor farmers give hand people philippines poor rt services terrorist wrong öjoshquising,18,crime,energy,154,16,opposing,opposing,1
34,1347786,5250,retweet,811a3ced58b803fa5c111652accd75607ac19fbe2b642f290bd43e2794459a40,RT @RebeccaYChan Reason? Derailments are common place in America because of its Third World infrastructure. Global Freedom Thug is too busy building and maintaining military bases across the globe to bother with infrastructure for the masses. Wars are good for America’s 0.01%. https://t.co/CnMdErcafp,,1681213744,Twitter,,01 america america bases bother building busy common derailments freedom global globe good infrastructure infrastructure maintaining masses military place reason rt thug wars world,24,crime,,375,5,opposing,opposing,1
569,6217451,10307,retweet,ea0c7bf52e53ea96df48c47ea30e5736e7936969065046c7d39b76dee3fe7f5e,"RT ŠIpeLUSERPEAN OF Rodrigo Duterte and accomplices in their crime against the Philipino community, where IC. Don't stop Duterte, but move on to the international community. Don't stop BBM so that he won't give Duterte protection for Duterte.",,1674795885,Twitter,,accomplices bbm community community crime duterte duterte duterte duterte give ic international move philipino protection rodrigo rt stop stop šipeluserpean,20,crime,,78,8,opposing,opposing,1
284,1621378,236619,retweet,f8fbabeef3862a8a56a2f74e4a649f127c873c5207da04465f51269781136c75,RT wivestower You are angry at EDCA but Not Anger at China’s Chinese Agression at WPS. Of POGO’s criminality. In SHABU from China.,,1681833897,Twitter,,agression anger angry china china chinese criminality edca pogo rt shabu wivestower wps,13,crime,,63,8,opposing,opposing,1
1487,2423416,321,retweet,c867a4626c5ab24df9a2e7c77060b082e40221df24c0a85535762aa2c80896a2,"RT @ANCALERTS There were six arrested during the Balikatan protest contrary to the claims of police that only two were apprehended, says Ivan Sucgang, national chairperson for the League of Filipino students. #ANCRundown RELATED: https://t.co/beYvMSxrBH https://t.co/3GWQ669YNQ",,1681268583,Twitter,,apprehended arrested balikatan chairperson claims contrary filipino ivan league national police protest related rt students sucgang,16,crime,,11,19,opposing,neutral,1
1589,4980920,53940,retweet,1b148794de926cd0396db336bbf5e3db6d2672029d1234f870030795f03cefde,"RT @altermidya BREAKING from @paghimutad: BIEN Paralegal Officer Stabbed to Death in Bacolod Alex Dolorosa, paralegal officer of the BPO Industry Employees Network (BIEN) Philippines chapter in Bacolod City, was found dead with multiple stab wounds on April 24, 2023. https://t.co/ZfHiMDYyCl",,1682422005,Twitter,,2023 24 alex april bacolod bacolod bien bien bpo breaking chapter city dead death dolorosa employees found industry multiple network officer officer paralegal paralegal philippines rt stab stabbed wounds,29,crime,,67,9,opposing,neutral,1
581,4905853,10071,retweet,bed7fa3293ec08046ebb6a5387c6523c7b9e5d646ff6f137a3a2cf4391946818,"RT @karensshih See?! When Filipino fishermen encounter our neighbour's maritime patrols, there are no ramming incidents, and vice versa. It is only with the Chinese Coast Guard (CCG) and PLA-sponsored militia do we get violent incidents, and within our EEZ at that. Thank you Indonesian Army!",,1677926040,Twitter,,army ccg chinese coast eez encounter filipino fishermen guard incidents incidents indonesian maritime militia neighbour patrols pla ramming rt sponsored versa vice violent,23,crime,,45,11,opposing,opposing,1
1137,2826649,48312,retweet,b8f83a1f024b8692bc722b9364683d6d1194c75742fead115ddce8151a7cffb0,"RT @RachVillamor HOLD the 2GO Group Inc, Cebu Port Authority, Maritime Police, and Philippine Coast Guard Region VII ACCOUNTABLE. When asked for help on this issue, they denied that there was any commotion when clearly, a coast guard saw the abduction. What is the @cebugovph doing about this?",,1673989748,Twitter,,2go abduction accountable asked authority cebu coast coast commotion denied group guard guard hold issue maritime philippine police port region rt vii,22,crime,,32,9,opposing,opposing,1
5,1388210,45512,retweet,fb5520e3a54da92c56f0f88213e22ff9d147fab340729d86c7bd00f2086673e0,"RT @VigilantFox .@TuckerCarlson Reveals How the Government INTRUDED On His Signal Account to Foil Interview ""I was working on it [an interview with Putin before the war], and they broke into my text messages. The NSA broke into my Signal account,"" disclosed @TuckerCarlson. ""I was intimidated.… https://t.co/8werBOnjfc",,1683395714,Twitter,,account account broke broke disclosed foil government interview interview intimidated intruded messages nsa putin reveals rt signal signal text war working,21,crime,,1950,6,opposing,opposing,1
434,1169859,5209,retweet,57fa0285bb875c5eb4d9f6bc7d4da0fd25aefab812469e8424878ba497ac5f00,"RT @802ndmarpsta THE 5-FOCUS AGENDA OF THE CHIEF, PHILIPPINE NATIONAL POLICE PGEN BENJAMIN C ACORDA JR. #SerbisyongNagkakaisa #ToServeandProtect https://t.co/JJJOq28FvB",,1685806441,Twitter,,acorda agenda benjamin chief focus jr national pgen philippine police rt,11,crime,,15,34,supportive,supportive,1
2708,5389438,107996,reply,8e1f2df0260b8b1c57393f75ae1d8e203f453ce068054984d8d700c3e7e16d0d,"@Denny_Roy808 As always: ""In practice (...) long before the United States turned against them as part of its 'pivot to Asia' in 2010, America had supported China's claims in the Paracels and Spratlys.' (Ambassador Charles W. (""Chas"") Freeman, Jr. (USFS, Ret.)) https://t.co/0JP90Dg0XF",,1672919958,Twitter,,2010 ambassador america asia charles chas china claims freeman jr long paracels part pivot practice ret spratlys states supported turned united usfs,22,labor_and_migration,,10,35,opposing,neutral,1
1994,4018709,39744,retweet,b6f6c586081a06c537327cc15d1722c8b2245cb0b0d055d1693cd257dfabb467,"RT @SariArhoHavren “China inhabits historic boundaries”… err no. Dynastic maps show how considerably smaller China proper was. China had its largest territory during non-Han Mongol and Manchu dynasties, and eg Tibet or Xinjiang are not “historically” Chinese lands.",,1678357222,Twitter,,boundaries china china china chinese considerably dynastic dynasties err han historic historically inhabits lands largest manchu maps mongol proper rt show smaller territory tibet xinjiang,25,labor_and_migration,,62,10,opposing,opposing,1
1263,6445456,16130,retweet,b0402f810b931e4252139639dbac83af37f95c496822518c72c6b27c4489a067,"RT @TheRealSteve613 When America vacates - there is a vacuum that will be filled with people like China, which aspires to overtake America as the preeminent world leader. With our woke distractions, we've fallen behind in STEM, fallen behind militarily, and now diplomatically.",,1677257440,Twitter,,america america aspires china diplomatically distractions fallen fallen filled leader militarily overtake people preeminent rt stem vacates vacuum woke world,20,labor_and_migration,,22,11,opposing,supportive,1
73,5056532,54533,retweet,4a59b55c4296334b40ee3c5712dca4411923f610896945cdfe87a9650f108e12,"RT @wwwYQ6661308579 Now you know why Diaoyu Islands belong to China. According to the Potsdam Proclamation and the Paris Peace Conference, Ryukyu was entrusted by the US and is still an independent sovereign state. See where the Diaoyu Islands are? https://t.co/E6X2WAU7FR",,1682213356,Twitter,,belong china conference diaoyu diaoyu entrusted independent islands islands paris peace potsdam proclamation rt ryukyu sovereign state,17,labor_and_migration,,59,17,supportive,supportive,1
