Unnamed: 0,message_id,actor_id,engagement_type,engagement_parent,text,univ_id,time_published,media_type,geo,index_text,keyN,label1,label2,tweet_counts,user_counts,gpt_label,manual_label,is_gt
36,2635084,98802,retweet,d8131ef462422e383a4ee90317ab21cf535239df597cc41cc2801d68b45ea9b9,RT @reneeAZpatriot4 Homeland Security Committee Chairman said that China is likely sending military personnel into the US across the southern border Why is Biden Ignoring the Chinese Invasion? As many as 400K military-aged Chinese nationals have entered since he took office https://t.co/ZJXoC15S79,,1687004207,Twitter,,400k aged biden border chairman china chinese chinese committee entered homeland ignoring invasion military military nationals office personnel rt security sending southern,22,labor_and_migration,,2808,7,opposing,,0
187,6762894,171326,retweet,67e3e31063c772b3f35dabbfcc2881e87111d778701c3bb515a0bc1668d31ad9,RT @AndyBxxx A member of the CPPCC has put forward a proposal suggesting all foreigners studying and working in China first pass a Mandarin Chinese exam. What are your thoughts? https://t.co/yclezUwmia,,1678178829,Twitter,,china chinese cppcc exam foreigners forward mandarin member pass proposal put rt studying suggesting thoughts working,16,labor_and_migration,,28,11,opposing,,0
2608,6275463,707036,retweet,11f4607ff6f26da36ec09f85fbae6326415b950a0a5981d5c875aa446ca1677d,RT @asadowaisi The kind of facetious and irrelevant argument that the EAM gives on China border tells us why control over 2000 sq km of territory has been lost to China by the Modi government? He follows PM’s line of na koi ghusa hai…,,1677044919,Twitter,,argument border china china control eam facetious ghusa government hai irrelevant kind km koi line lost modi na pm rt sq tells territory,23,labor_and_migration,,35,7,opposing,,0
223,5081703,103948,retweet,204113e8930145257107ff1fe1cedfaa71e687398ee3de6fd2b072574ad283ef,"RT @SuperHotPeppers This is how they sell Australia to China under another name. The ""Wik Tribe has signed an ""Economic Treaty"" with a Chinese Consortium. #VoteNOAustralia #VoteNo They are already doing it without the power of a third ultimate level of Parliament! https://t.co/dH2g7OV45z",,1681278467,Twitter,,australia china chinese consortium economic level parliament power rt sell signed treaty tribe ultimate wik,15,labor_and_migration,,129,12,opposing,,0
1588,3054148,311138,retweet,08e6ea263201c0303ccb9a6dc99d74a56b64b86a2d54fbef10485f7adb884b64,"RT @IndoPac_Info 2) Recently, the PRC spokespersons said: “There is no such thing as China entering in other countries’ exclusive economic zones,” seemingly suggesting that Beijing does not accept the principle of other countries having EEZs in the South China Sea. https://t.co/tLipAStF80",,1686648634,Twitter,,accept beijing china china countries countries economic eezs entering exclusive prc principle recently rt sea seemingly south spokespersons suggesting thing zones,21,labor_and_migration,,19,10,opposing,,0
5,4940105,20135,retweet,c6be047fc9f7290ab057edbe497941c1144acd663216bfb3c1382bc0f567e95d,RT @caitoz For thousands of years China has been sorting out its own affairs without the help of white westerners concern trolling about territorial sovereignty and human rights. They don't suddenly now need our help because something something rules-based order. Leave China to China.,,1682763844,Twitter,,affairs based china china china concern human leave order rights rt rules sorting sovereignty suddenly territorial thousands trolling westerners white years,21,labor_and_migration,,84,32,supportive,,0
2458,3608829,680,retweet,8a22c5d44e9fc1651d8402f48c321ed74da0c44f4ea814025b71719c7e85e3e1,RT @GordianKnotRay For the past week--since #Vietnam went public with complaints about #China's research ship Haiyang Dizhi 4 encroaching into its exclusive economic zone--a Vietnamese Fisheries Surveillance vessel has been closely shadowing its activity. #SouthChinaSea https://t.co/L8iGb3Wz3c,,1679717380,Twitter,,activity china closely complaints dizhi economic encroaching exclusive fisheries haiyang past public research rt shadowing ship surveillance vessel vietnamese week zone,21,labor_and_migration,,23,6,opposing,,0
1854,4167959,183049,retweet,b4af819eecce4d247589a7c7f55e4e49bdfb7416c5a9ab361a114f4ead668843,"RT @stillgray If hostile foreign countries like China wanted to divide America they needn’t do anything at all. The Democrats and the Biden administration’s own public actions, statements, and policies do that well enough on their own.",,1686498927,Twitter,,actions administration america biden china countries democrats divide foreign hostile needn policies public rt statements wanted,16,labor_and_migration,,26,5,opposing,,0
21,5695213,8456,retweet,a11997afedd056a4d351ecb5dfc78b464bbdcd63ca6daca894b8418e48da7575,RT @ShangguanJiewen The failure of western experts. #1: Chinese rate their democratic system higher than their global peers rate their own. (fact) #2: Western experts (opinions) Western experts fail to grasp the obvious: Chinese style democracy is favored by Chinese nationals. #China #democracy https://t.co/EttL17u5uh,,1676785393,Twitter,,china chinese chinese chinese democracy democracy democratic experts experts experts fact fail failure favored global grasp higher nationals obvious opinions peers rate rate rt style system western western western,29,labor_and_migration,,35,31,supportive,,0
188,4992902,171326,retweet,1e4815f44d481df7e17bdf77e6f417e62189cf40618fbde7f4ecb65031568cd5,"RT @BrianJBerletic This article, from top to bottom, captures perfectly why Australia is transforming itself into a disposable proxy of Washington's war on China. Fears Australians hold regarding China usurping their sovereignty have already been realized, but at the hands of the Americans.",,1679106581,Twitter,,americans article australia australians bottom captures china china disposable fears hands hold perfectly proxy realized rt sovereignty top transforming usurping war washington,22,labor_and_migration,,24,11,supportive,,0
1578,5145545,6044,retweet,26532c0573b8aa4642816270261b865a7f6c371170f69fff1dc055d9ff8d45b0,"RT @KenRoth The Chinese government is increasingly resorting to exit bans to punish human rights defenders and their families, hold people hostage to force targets overseas to come back to China, control ethnic-religious groups, and intimidate foreign journalists. https://t.co/VHC609wgzd",,1683063314,Twitter,,back bans china chinese control defenders ethnic exit families force foreign government groups hold hostage human increasingly intimidate journalists overseas people punish religious resorting rights rt targets,27,labor_and_migration,,10,46,opposing,,0
2287,2161875,148936,retweet,5743375dd4dae868896c9a9256d412c61f05ff42136feacaddcc327651a24fb6,RT @Biz_Ukraine_Mag The EU can only suppose?!? China must urgently clarify whether it recognises the sovereignty of 15 independent post-Soviet states,,1682306292,Twitter,,china clarify eu independent post recognises rt sovereignty soviet states suppose urgently,12,labor_and_migration,,17,7,opposing,,0
173,6579387,46894,retweet,5d45c67f0c1dc0a390834676412ed1d097493ebb4eed18cf6fffb58ec118e874,"RT @Kanthan2030 Oh, no! Research across 19 countries show that Chinese media is quite effective in convincing people about the benefits of the “China model.” 😂 After watching clips from CGTN, 54% said that Chinese system was better than US! New Harvard/Yale study: https://t.co/NIvlfVtDcG",,1676636866,Twitter,,54 benefits cgtn china chinese chinese clips convincing countries effective harvard media model people research rt show study system watching yale,21,labor_and_migration,,71,6,supportive,,0
317,5026994,6310,retweet,3e9e4d735d99d29b4b9963bdbfa43aa389eb98d8a057e68f808f1684ed1502c6,"RT Šnaybitricia ICC,we aover foreigntion, and China in WPS, you are quiet.",,1676742257,Twitter,,aover china foreigntion icc quiet rt wps šnaybitricia,8,labor_and_migration,,44,35,neutral,,0
1383,4731422,60972,retweet,8496280c8a133572829ae4676591e93b71538718aefc0001f91051d48f3a6850,"RT @timfisher836 The Hoover Sweeper Co. where my father worked along with thousands of others. Democrats with NAFTA sent all these good paying jobs to Mexico, and eventually China . Over the years, democrats have destroyed our manufacturing base and sent good paying jobs over seas. https://t.co/i3l9dNGA2C",,1682086179,Twitter,,base china democrats democrats destroyed eventually father good good hoover jobs jobs manufacturing mexico nafta paying paying rt seas sweeper thousands worked years,23,labor_and_migration,,37,8,opposing,,0
24,7036464,64526,retweet,1124010da7a3586f960c81825f95f16075b4ff54882b173efa6e58b4bfdbc207,RT @JohnBasham BREAKING: Massive Lines Of Military Aged Men From #China Are Lining Up In #Panama Headed For The #UnitedStates Open Southern Border! This Is An #Invasion That Neither Governor's Or The President Is Stopping! https://t.co/p5UkJrSwzk,,1681702405,Twitter,,aged border breaking china governor headed invasion lines lining massive men military open panama president rt southern stopping,18,labor_and_migration,,1796,7,opposing,,0
315,6032004,136754,retweet,17d3258cea3b92d5b731e887361f30b54ca0e3c26d09308ffa049238f89bbaa5,"RT @andrewmichta So pls stop talking “pivots,” or “Europe doesn’t matter,” or “China is the future.” My take: The US and its democratic allies worldwide are the future. Historically democracies have shown themselves to be unbeatable when mobilized around a shared goal. #StandWithUkraine 6/End",,1680895151,Twitter,,allies china democracies democratic doesn end europe future future goal historically matter mobilized pivots pls rt shared shown stop talking unbeatable worldwide,22,labor_and_migration,,89,7,supportive,,0
1571,3293819,6044,retweet,cdb582237c16ccde4a9199a3367dba852786f957f8881d38e8707d38f24e2065,RT @amyhawk_ Hong Kongers have started to withdraw from the city's organ donor registry - seemingly as a form of subtle protest against closer ties to mainland China https://t.co/7wpjAFd0nd,,1684966545,Twitter,,china city closer donor form hong kongers mainland organ protest registry rt seemingly started subtle ties withdraw,17,labor_and_migration,,40,46,opposing,,0
13,6519640,745,retweet,179c26657537217c8fea17b24941e217b017520fe9d0870ed3d9434e1843ce2c,"RT @BenjaminNorton China has said for many years that Guo Wengui is a criminal. He's a fugitive who fled to the US after facing many charges But US state media propaganda portrayed Guo as a brave anti-Xi dissident, implying the charges against him were politically motivated https://t.co/Y6WBskB4Tq",,1678979590,Twitter,,anti brave charges charges china criminal dissident facing fled fugitive guo guo implying media motivated politically portrayed propaganda rt state wengui xi years,23,labor_and_migration,,18,23,opposing,,0
2607,5058783,707036,retweet,48e178199207721c394102492137324981d3ef22e30414895aa06027bdc29b75,"RT @catale7a Vietnam, Thailand, Malaysia and Cambodia All businesses leaving China are going there 👉🇮🇳Modi's India is busy harassing Rahul and destroying democracy https://t.co/j3qzcGjTM6",,1679818402,Twitter,,businesses busy cambodia china democracy destroying harassing india leaving malaysia modi rahul rt thailand vietnam,15,labor_and_migration,,90,7,neutral,,0
15,4573372,298498,retweet,b72b83fea3f9441a50467d2ba93a72821448d4758c5353b4693f34926421bffd,"RT @NiMingda_GG 1/ The Australian government & media is deceiving the public about the true purpose of AUKUS. The military pact is sold to the public as necessary to defend against a ""growing Chinese threat"". In reality, it's meant to assist the U.S. in future offensive wars against China.",,1678971047,Twitter,,assist aukus australian china chinese deceiving defend future government growing meant media military offensive pact public public purpose reality rt sold threat true wars,24,labor_and_migration,,241,8,opposing,,0
2368,2399563,378206,retweet,cce062f2df4c6eba84e5c52ee548a2637f1c911022256d84b5a6fb2a91b92c22,"RT @bakshi_arnab @ANI .@RahulGandhi China is sitting on 38,000 sq km of Indian territory that your great grandfather lost in 1962 and then shamelessly remarked ""Not a blade of grass grows there..."" 🤡",,1678186351,Twitter,,000 38 blade china grandfather grass great grows indian km lost remarked rt shamelessly sitting sq territory,17,labor_and_migration,,10,5,opposing,,0
957,3818499,32977,retweet,7bd43a2d050917c426022dfedc467f1fbeba3dd40d04e8fbee88502c218c37ab,RT @SayNoToSino #TsaiIngwen #tsai #Taiwan #TaiwaneseAmerican #TaiwanIsaCountry 🇹🇼🇹🇼🇹🇼 . Taiwan is an independent democratic country which never has been and never will be part of communist China🇨🇳 https://t.co/mKbRN6QCpS,,1680212996,Twitter,,china communist country democratic independent part rt taiwan,8,labor_and_migration,,51,6,opposing,,0
181,857478,48159,retweet,b60c93a56a174b39f566e1a1a14b0929f6f08389343fbf5d7a8959d9a8da9825,"RT @OopsGuess Singapore Prime Minister Lee Hsien Loong: China believes that ""one China"" is the reddest of all its red lines, and China will never allow anyone to cross this red line. The U.S. Democrats and Republicans have reached a consensus that China's growing strength and self-confidence… https://t.co/ITKTEFxe4p",,1682139905,Twitter,,believes china china china china confidence consensus cross democrats growing hsien lee line lines loong minister prime reached red red reddest republicans rt singapore strength,25,labor_and_migration,,44,27,supportive,,0
2049,3825526,732329,retweet,9aa575eddcd3974723d958e957118a55fab1071ebe16d520278a08fab131d8d2,"RT @LyleJMorris When asked about PRC research vessels in Vietnam's EEZ, PRC MOFA said, with no irony: ""there is no such thing as entering another country's EEZ,"" because China has undisputed sovereignty over the Nansha islands and adjacent waters (i.e., the entire SCS). https://t.co/N5ObUFut0q https://t.co/kcH2QbQ3eb",,1686176657,Twitter,,adjacent asked china country eez eez entering entire irony islands mofa nansha prc prc research rt scs sovereignty thing undisputed vessels vietnam waters,23,labor_and_migration,,23,5,opposing,,0
6,3207278,20135,retweet,d6001f1de70c3d8dacd6b9186eb1bd4a1bbc30a561b17ee8e46c1f6d59ef0831,"RT @globaltimesnews #Breaking: In response to #Canada's unreasonable expulsion of a Chinese diplomat, the Chinese Foreign Ministry announced on Tue to list a consul of the Canadian Consulate General in Shanghai as ""persona non grata"" and has asked the Canadian diplomat to leave China before May 13.… https://t.co/IC4urNl79L",,1683610340,Twitter,,13 announced asked canadian canadian china chinese chinese consul consulate diplomat diplomat expulsion foreign general grata leave list ministry persona response rt shanghai tue unreasonable,25,labor_and_migration,,48,32,opposing,,0
325,4800213,268920,retweet,0cc7bf98137dd4cb28eef040adccc732fa2dd9eba808214ad3fd21301506ac64,"RT @EmeraldRobinson Remember: WEF chief Klaus Schwab in 2022 called China ""a role model for many countries."" Schwab's role is to make the democratic West more like communist China -- not the other way around. That's why WEF hopes to sell you on the idea of ""owning nothing"" like a Chinese peasant.",,1673995509,Twitter,,called chief china china chinese communist countries democratic hopes idea klaus make model owning peasant remember role role rt schwab schwab sell wef wef west,25,labor_and_migration,,203,6,opposing,,0
386,389699,157648,retweet,9cec686e5c5bedbcd307fae61bfb808d51aa83c259d0eabf4e3453d3bd76b2b7,"RT @globaltimesnews As the only country that has invited the WHO to study COVID origins and having shared progress with SAGO multiple times, China will keep supporting science-based global origins-tracing and working with the WHO, said the Chinese FM. https://t.co/xFYRRt2mhU",,1676487542,Twitter,,based china chinese country covid fm global invited multiple origins origins progress rt sago science shared study supporting times tracing working,21,labor_and_migration,,12,12,supportive,,0
248,3744706,923062,retweet,7f6ae20576e0eaa408800e8b9e2d75bb408925dfb537f472af786698fec4cb21,RT @joeywreck Not the U.S. media talking about secret Chinese police stations in the U.S. while a single American city has multiple outposts abroad. Every single day the politicians working to oppress and starve you are attempting to instill their own fear of China onto you. https://t.co/fOY9gXvaC0,,1681845785,Twitter,,abroad american attempting china chinese city day fear instill media multiple oppress outposts police politicians rt secret single single starve stations talking working,23,labor_and_migration,,67,6,opposing,,0
31,5288929,149762,retweet,9ca7b906ebf7db755f6cd11e36782d2404b83c3ae733a5bcddc31c795314e6ad,"RT @RonnyJacksonTX The Global Pandemic Treaty would SURRENDER America’s sovereignty to the WHO. The WHO is ANTI-AMERICAN to its core, and it was 100% complicit in helping China COVER UP the origins of COVID. We will STOP any tax dollars from funding this. This treaty MUST be rejected at all costs!",,1678043713,Twitter,,100 america american anti china complicit core costs cover covid dollars funding global helping origins pandemic rejected rt sovereignty stop surrender tax treaty treaty,24,labor_and_migration,,958,10,opposing,,0
2018,5657316,76345,retweet,553ab667104bbd39726b9cf2fa20f47fc80199a29217fa8a32ae3a623a771cbb,"RT @M_Johnston1 This is an excellent analysis of our awful situation now on Chinese interference in our elections, as well as China’s consulates’ threats and intimidation against the diaspora. Let’s hope the PM now gets it and works with opposition parties for a substantive inquiry.",,1686550752,Twitter,,analysis awful china chinese consulates diaspora elections excellent hope inquiry interference intimidation opposition parties pm rt situation substantive threats works,20,labor_and_migration,,11,7,opposing,,0
239,4702142,22174,retweet,a80083578bc72273980fb2dfb55fcd247ba8d74a685a519c67878a4050327711,"RT @jynpang Useful summary and translation, but framing it as a competition is misleading. China is not competing with the West. Least of all in its form of government. It's doing something some find even more intolerable. Its own thing. Chinese democracy might, in Yan's view come to…",,1685153327,Twitter,,china chinese competing competition democracy find form framing government intolerable misleading rt summary thing translation view west yan,18,energy,labor_and_migration,17,13,neutral,,0
9,3036690,104853,retweet,196a7c240f0dc39d7280e26b237b4e305853e52278ada49000efdc91379859dc,"RT @RichardJBardon Haha, no. Taiwan has no ""sovereign territory"" because it is universally legally recognised (including by the US & its own government) as part of China. Nor can the US claim transit rights contingent to a treaty (UNCLOS) it has not ratified. Go back to school.",,1686012761,Twitter,,back china claim contingent government haha including legally part ratified recognised rights rt school sovereign taiwan territory transit treaty unclos universally,21,labor_and_migration,,246,12,opposing,,0
318,2561649,6310,retweet,a5cd2e6bff9f567d4ed151ee2646aa28b3a48b24c5b3363ed3cbbe5e6d337b0e,RT @JayBatongbacal So the threats are official now. The United Front Works people didn’t do a good enough job. China to PH: Oppose Taiwan independence if you care for 150k OFWs https://t.co/VrI0CcZqCo via @gmanews,,1681556142,Twitter,,150k care china didn front good independence job official ofws oppose people ph rt taiwan threats united works,18,labor_and_migration,,82,35,opposing,,0
1574,7173293,6044,retweet,5ab55da120b27f4788e02f4d861cd7f1a2feb7ae724ac18b87761d7d70d5b02d,"RT @KenRoth As the Chinese government covers up its use of Uyghur forced labor to avoid U.S. sanctions, foreign companies operating in China face the dual challenge of avoiding that forced labor and avoiding Beijing's charge of espionage for conducting due diligence. https://t.co/Qd1yqqk4JQ",,1683330624,Twitter,,avoid avoiding avoiding beijing challenge charge china chinese companies conducting covers diligence dual due espionage face forced forced foreign government labor labor operating rt sanctions uyghur,26,labor_and_migration,,18,46,opposing,,0
178,5057478,48159,retweet,dd92e842c8291449a79802295e46815a8e0045230059c983d0f2772717c5886b,"RT @thinking_panda Please answer me a question before we discuss the specific legal interpretation of UNCLOS - The US has not signed UNCLOS, so do you think UNCLOS can be used to handle disputes or conflicts between China and the US? Thank you.🙃 https://t.co/NDWGaWfls6",,1686030591,Twitter,,answer china conflicts discuss disputes handle interpretation legal question rt signed specific unclos unclos unclos,15,labor_and_migration,,27,27,neutral,,0
37,5579239,47061,retweet,ed52fd6e77b3803cfd7647f0d85c0a424caaf53b6d1264484719670d0ff42020,"RT @AndyBxxx #HongKong had a short blip in history where it was taken over by drug cartel, colonialist thieves who treated you like animals. You are Chinese. Hong Kong is part of China. The UK / West doesn’t care about you except as a pawn. Stop fantasizing and accept the reality.",,1685171442,Twitter,,accept animals blip care cartel china chinese colonialist doesn drug fantasizing history hong kong part pawn reality rt short stop thieves treated uk west,24,labor_and_migration,,42,14,supportive,,0
2599,7165752,305550,retweet,22e135ef8ef0327ff46ebb6cb7080a23a7de66ab66a290b97c5818b428a988b7,RT @bainjal When will @DrSJaishankar summon the Chinese ambassador on the issue of China renaming 11 places in Arunachal Pradesh? Has the ambassador been summoned on China’s aggression & occupation of our territory even once?,,1681097160,Twitter,,aggression ambassador ambassador arunachal china china chinese issue occupation places pradesh renaming rt summon summoned territory,16,labor_and_migration,,125,5,opposing,,0
90,1974139,112629,retweet,d9ccc49cd49a87ef8d8ba0df2437f73ce4b1a7464e8d1ad7ffbe04a43edd1f10,"RT @democracynow ""Poor countries like the Philippines” will be “the biggest losers if the conflict escalates between the U.S. and China,"" says Filipino anti-imperialist activist Renato Reyes Jr. https://t.co/QS4DEwqueK",,1681688650,Twitter,,activist anti biggest china conflict countries escalates filipino imperialist jr losers philippines poor renato reyes rt,16,labor_and_migration,,18,5,neutral,,0
809,757128,27441,retweet,0cc7cd022b7c2bc8066110571dff8a42e613167053e88c0be7dbfa07e0b99e49,"RT @globaltimesnews This expectation is unreasonable since #China does not have a history of colonization or oppressing black people, unlike the West. Instead, China has always maintained brotherly relations with #Africa and has never needed an “atonement” mentality like that of white leftists.…",,1685034083,Twitter,,atonement black brotherly china china colonization expectation history leftists maintained mentality needed oppressing people relations rt unlike unreasonable west white,20,labor_and_migration,,10,5,supportive,,0
327,3094056,294082,retweet,f2f163eea9046fbf89bf1a5f3c1be76ea73a1856216d0e4dfa7634bcddb5badc,"RT Ökosenenti Of those who say that “the US is more frightening because of EDCA, I just think that China already has a base on our islands for long efrere EDCA. So give you an award go to condemn the US, condemn China weth on the degree of hatred.",,1682865089,Twitter,,award base china china condemn condemn degree edca edca efrere frightening give hatred islands long rt weth ökosenenti,18,labor_and_migration,,19,5,neutral,,0
22,6226058,8456,retweet,1278d309a7226629f226b38dc0f040dd015260611fd1db0171fbd34393a56811,"RT @globaltimesnews The Communist Party of China is from within the population. They would adjust exactly according to the needs of the people, Palestinian Ambassador to China told GT. He said that China has a kind of dynamic interaction democracy, which reaches to the top level of leadership. https://t.co/qOkSdH2K5F",,1677909930,Twitter,,adjust ambassador china china china communist democracy dynamic gt interaction kind leadership level palestinian party people population reaches rt told top,21,labor_and_migration,,15,31,supportive,,0
78,1092458,54533,retweet,d816dfb46dd5732fb6977b0149b15db9e24677f3e149dded7bba4b0dbda26228,"RT @mortenhjm #British 2 time Oscar winner and documentary film maker Malcolm Clarke: #Chinese people definitely exists with a sense of their past greatness, and a bitter sense of the couple of centuries of colonial humiliation The 21st century is going to be #China’s century, of that i have… https://t.co/QOwY879RZy",,1682598113,Twitter,,21st bitter centuries century century china clarke colonial couple documentary exists film greatness humiliation maker malcolm oscar past people rt sense sense time winner,24,labor_and_migration,,40,17,supportive,,0
4,2292831,20135,retweet,a438863b371278900bdd016d00b8fd241064a8f0af06d02a6e6cd1beeec0c8ac,RT @wallacemick We had a very good meeting today in Beijing with the European Affairs International Department Central Committee CPC - The #EU needs to develop an Independent approach to #China that best serves the interests of the people of Europe and China... https://t.co/3bmnKoiz6U,,1680557808,Twitter,,affairs approach beijing central china china committee cpc department develop europe european good independent interests international meeting people rt serves today,21,labor_and_migration,,221,32,supportive,,0
35,5401315,277949,retweet,3c86fee631afae398099ccb69da1bc1e1d1e1bad6c0b4d1efd75092acf266481,RT @RealPepeEscobar European clowns landing in China will be politely dismissed - at best. Zero sovereignty = zero respect. With business CEOs is another story: both sides will talk business. With priorities set by Beijing.,,1680718090,Twitter,,beijing business business ceos china clowns dismissed european landing politely priorities respect rt set sides sovereignty story talk zero zero,20,labor_and_migration,,128,13,neutral,,0
268,4913669,149647,retweet,6b5fb4172be2c6f514f3316f907150f694c561ac68821bb876565f5e49ef204a,"RT @globaltimesnews Chinese Foreign Ministry spokesperson slammed the Indian side for giving unfair and discriminatory treatment to Chinese media workers based in India, warning that the renewal of visas for Indian journalists based in China will depend on whether India will work in the same… https://t.co/uI4oJ3bjTd",,1685560376,Twitter,,based based china chinese chinese depend discriminatory foreign giving india india indian indian journalists media ministry renewal rt side slammed spokesperson treatment unfair visas warning work workers,27,labor_and_migration,,15,5,supportive,,0
12,4543335,745,retweet,4b4d811318b6be4e06a65fd630de3de2e9ece530b142faf3a61334adc6ad52f6,"RT @ricwe123 The deepening divide between the ""developed"" western countries and the rest of the world is not about China's rise. That is just bullshit! It is simply an echo of colonial era attitudes about ""civilization"", ""values"" and racial superiority.... https://t.co/qDTDOdyaAz",,1672870480,Twitter,,attitudes bullshit china civilization colonial countries deepening developed divide echo era racial rest rise rt simply superiority values western world,20,labor_and_migration,,12,23,supportive,,0
1997,4737600,325614,retweet,416c5c36e371e665b097b600affbe4513123b7da2c78c93fdf7eddd8d9cecb08,"RT @chen_yenhan There’s way too many Chinese dissidents who, in China, supported women’s rights and disability rights and all these socially progressive causes in China… And then flee to the US to avoid CPC persecution, make a 180, and become a right-wing grifter.",,1679054845,Twitter,,180 avoid china china chinese cpc disability dissidents flee grifter make persecution progressive rights rights rt socially supported wing women,20,labor_and_migration,,23,7,opposing,,0
8,4528503,104853,retweet,b603296a3c379dd72d1e072ea8b62fe83ac0302276f795ff25a8e22a4aaa5b59,RT @SpiritofHo The U.S. doesn't belong in the South China Sea. It has no right to lecture China on the South *China* Sea.,,1677496131,Twitter,,belong china china china lecture rt sea sea south south,10,labor_and_migration,,39,12,supportive,,0
1152,1317643,2804,retweet,1f420d2b8ab2a8fb86c6cd0159b14e280b6d8f371711131b7950890e196d3293,"RT @ggreenwald The ""emerging Global South countries"" @RepAuchincloss names as ones that must join the US against China - given the US believes only in universal rules and democracy - is that (like Ukraine) most have had their democracies toppled by the US and thus view this claim as a joke.🤷‍♂️",,1679612409,Twitter,,believes china claim countries democracies democracy emerging global join joke names rt rules south toppled ukraine universal view 🤷‍♂️,19,labor_and_migration,,12,99,neutral,,0
251,4591372,132145,retweet,f246c64d9bba1720172dac25194cfd8723c0e405844da5b4099232a958b1bb98,RT @LeeCamp Headin to China tonight to take part in the 2nd Annual Forum on Democracy. Lovin the ppl who think the only way to remain “pure” is to never travel to other countries. In fact that’s the best way to remain ignorant,,1679560399,Twitter,,2nd annual china countries democracy fact forum headin ignorant lovin part ppl pure remain remain rt tonight travel,18,labor_and_migration,,19,8,supportive,,0
