Unnamed: 0,message_id,actor_id,engagement_type,engagement_parent,text,univ_id,time_published,media_type,geo,index_text,keyN,label1,label2,tweet_counts,user_counts,gpt_label,manual_label,is_gt
132,5604608,10307,retweet,d40146551e46f0edec1f5006dc269f988ff6fba070f34748e759bcdea7b9fb77,"RT ÖHImeboy56581258 There are dozens of bbm-dds high in kinaformations against the Aquino? Facts: Aquino has left the government without debt, Pnoy has left trillion budgets in the ark. facts: marcos billions of pavilions have gone out of the ark of the Philippines.",,1685904326,Twitter,,aquino aquino ark ark bbm billions budgets dds debt dozens facts facts government high kinaformations left left marcos pavilions philippines pnoy rt trillion öhimeboy56581258,24,social_and_economic_issues,,138,53,opposing,,0
1016,3639672,902,retweet,4bec55f13c931fcaf609aaddbc145a7a8205e7e2f6bd8eceab4b2cc3d6278cb0,"RT @radyopilipinas1 President Ferdinand R. Marcos Jr. on Friday led the distribution of various government assistance in Limay, Bataan, assuring the people that his administration will continue providing support to those in need. Basahin: https://t.co/tnyIy7ismw https://t.co/JF7ukxIWng",,1680256820,Twitter,,administration assistance assuring basahin bataan continue distribution ferdinand friday government jr led limay marcos people president providing rt support,19,social_and_economic_issues,,17,85,supportive,,0
272,2531896,2413,retweet,ff87fcd44ec3e0e4c6eab38a4691ad1e49f3ce4bd94dda420575eb56704beb27,"RT @Spanish_Pinay Yan po, balitang napapanood ng ibang bansa. ""Marcos - pamilya at kayamanan krimen ang pinanggalingan"" Sinong bansa ang magtitiwala sa kriminal? Lalo na't kriminal na walang pagsisisi? Sinong investor magtitiwala? Nada. https://t.co/EPbDrcOBhH",,1674301091,Twitter,,ang ang balitang bansa bansa ibang investor kayamanan krimen kriminal kriminal lalo magtitiwala magtitiwala marcos na na nada napapanood ng pagsisisi pamilya pinanggalingan po rt sa sinong sinong walang yan,30,social_and_economic_issues,,13,145,opposing,,0
117,1257713,10307,retweet,6c2167788d0dff3a138faca70bc6c6246aa8d7099f3eada38a4a3202dbe88a5b,"RT @SaltAndReality In 2011, BongBong Marcos admitted in an interview w/ Raisa Robles that HE & HIS Father tried in 1986 to withdraw $213 million from Credit Suisse thru friend Mike de Guzman. It was part of the money that grew to $658 million that was awarded & given back to the Phil. Gov't in 2003 https://t.co/1PBVOazcum",,1673842609,Twitter,,2011 213 658 admitted awarded back bongbong credit de father friend gov grew guzman interview marcos mike million million money part phil raisa robles rt suisse withdraw,27,domestic_political_issues,social_and_economic_issues,290,53,opposing,,0
125,6391896,10307,retweet,86810c64f2dcaf04dbbea56e2a5a8933c67ab4c03406faae68295741b18effe3,"RT @jcpunongbayan This is from March 2022. Ngayong first annual tax return filing season under Marcos Jr., will he set an example by paying his family's own estate taxes worth P203+ billion? Asa... 🙄 https://t.co/33tERIXiaJ",,1681346361,Twitter,,2022 annual asa billion estate family filing jr march marcos ngayong p203 paying return rt season set tax taxes worth,20,social_and_economic_issues,,154,53,opposing,,0
10873,1374558,43270,retweet,e9cd5a7f375c974c36286404ef5bcc94ad507f5c1a2d87788057f7ef8de6b04f,"RT öpstonph ""If the government really wants to ease the economy of Filipinos who will be adversely affected by a new rise in prices, it may approve excise tax and VAT on oil and investigate the overpricing of oil companies,"" (1/2) ötps:/tco./sulaCQzeE",,1681178610,Twitter,,adversely affected approve companies ease economy excise filipinos government investigate oil oil overpricing prices rise rt sulacqzee tax tco vat öpstonph ötps,22,social_and_economic_issues,energy,15,12,opposing,,0
922,2938306,96346,retweet,22d01f5552a971c78b59f8cc27f0c63df584b65d174501560a1b17538c01d75d,RT öbongmarcos Modern and dedicated infrastructure are what we build for the benefit of every Filipino. We point this to the celebration of the125th anniversary of the Department of Public Works and Highways. We also personally greet in the celebration the department personnel who... hatps:/t.co/Y2P8roHQ,,1687524846,Twitter,,anniversary benefit build celebration celebration dedicated department department filipino greet hatps highways infrastructure modern personally personnel point public rt the125th works y2p8rohq öbongmarcos,23,social_and_economic_issues,,42,57,supportive,,0
47,2054804,25354,retweet,37a51b5416df67ea3bae888483457e9f9dcfa7e25f2ceed59f8a1a36b4309289,"RT @verafiles According to the Human Rights Violations Victims’ Memorial Commission, there were 11,103 people who suffered under the Marcos regime and eligible to receive compensation from the P10-billion fund forfeited from the Swiss accounts of the late dictator’s family. https://verafiles.o",,1677746131,Twitter,,103 11 accounts billion commission compensation dictator eligible family forfeited fund human late marcos memorial p10 people receive regime rights rt suffered swiss victims violations,25,social_and_economic_issues,,24,35,supportive,,0
13,1333324,4862,retweet,d77cb2a5193fcc4dc7c3a07a8e586d77474ed6e96896f27b75d5ab4e1b706ee3,RT @cnnphilippines JUST IN: President Ferdinand Marcos Jr. certifies as urgent the Senate bill establishing the Maharlika Investment Fund. | @syinocencio Story soon on https://t.co/Ni4v3zQor2 https://t.co/YkB3c8VT0q,,1684923471,Twitter,,bill certifies establishing ferdinand fund investment jr maharlika marcos president rt senate story urgent,14,social_and_economic_issues,,39,20,supportive,,0
92,630104,8054,retweet,4627b915e58ccb454500be45ea7ef3feb8449543afb21a47772cdf35e3d64856,"RT ęsmningewS TOOORIN: In a video message, U.S. Ferdinand Marcos, Jr., explained the government’s ongoing steps to stabilize the nation’s supply of eggs, onions and sugar. ukuPCO hops://t.co/YMAInoY0O2",,1674563066,Twitter,,eggs explained ferdinand government hops jr marcos message nation ongoing onions rt stabilize steps sugar supply tooorin ukupco video ymainoy0o2 ęsmningews,21,social_and_economic_issues,,10,13,neutral,,0
1120,2918837,27915,retweet,484b2a950c4c7f1123f1a93af87c003db8d87fdae54d95f2b74902af4e0a1442,RT @pcogovph President Ferdinand R. Marcos Jr. on Wednesday received a commitment from Chinese President Xi Jinping to address the trade deficit gap as China readies to accept high-value Philippine agricultural products. Read: https://t.co/hY0g6yFxIc https://t.co/8Zu9zIdQUS,,1672914605,Twitter,,accept address agricultural china chinese commitment deficit ferdinand gap high jinping jr marcos philippine president president products read readies received rt trade wednesday xi,24,social_and_economic_issues,,27,24,supportive,,0
2759,6466704,12835,retweet,5de6d61b35f91fd1a3c17f8564c3736cfff11b7a61639c4d53ecd82fa4dcdbc7,"RT @sonnyafrica Blue pill or red pill? * Imagination: ""Philippines is leading economic recovery & performance not only in the Asia-Pacific but also in the whole world.” -- Pres. Bongbong Marcos, Jan 21, 2023 * Reality: PH biggest econ collapse & 3rd weakest economy to recover in ASEAN. https://t.co/SGjGSV0cGn",,1674360405,Twitter,,21 3rd asean asia biggest blue bongbong collapse econ economic economy imagination jan leading marcos pacific performance ph philippines pill pill pres reality recover recovery red rt weakest world,29,social_and_economic_issues,,24,24,opposing,,0
1075,484428,8323,retweet,3aba0db3d505f805f3c67b3b8e4a1c788d635e0dccbc505cd4172cc2ef182f18,RT ŏPTVph President Ferdinand R. Mark Jr. confirms that under his system the Filipinos can expect that the government will not forsake the sector of production and employment. (1/2) hastps://t.co/7AGKUd9l,,1682842998,Twitter,,7agkud9l confirms employment expect ferdinand filipinos forsake government hastps jr mark president production rt sector system ŏptvph,17,social_and_economic_issues,,17,283,supportive,,0
3606,5584233,92714,retweet,9e7a55480d29ed7c31ddb7064a66647ba6fa98f069a42a212d4bc102c6fe90cc,RT @inquirerdotnet JUST IN: President Ferdinand Marcos Jr. speaks to the media and says the government has started building 1.2 million houses in 10 months. | @DYGalvezINQ https://t.co/S27RuMpmDd,,1681885933,Twitter,,building ferdinand government houses jr marcos media million months president rt speaks started,13,social_and_economic_issues,,39,13,supportive,,0
449,5256917,27958,retweet,4c0a1af36a01f53cc9ec1039109014151024f6f637381ee6f4efcb8b7bded776,"RT @dan4ualways From rising exorbitant prices of “sibuyas”, to the financially unsound Maharlika Investment Fund, the Filipino riding public; from sea, air & land; is suffering the agonizing chaos created by the incompetence of this idiotic BBM admin! What’s next?🤬 https://t.co/eroak4Vc8r",,1672638627,Twitter,,admin agonizing air bbm chaos created exorbitant filipino financially fund idiotic incompetence investment land maharlika prices public riding rising rt sea sibuyas suffering unsound,24,social_and_economic_issues,,13,71,opposing,,0
1531,6911037,3016,retweet,6118bab731724b372433839c7f8c603134242aa9750f57c1137373cb35fe7cce,RT @ABSCBNNews Marcos says PH may become export powerhouse by 2028 https://t.co/X1YedXF0PI,,1686962233,Twitter,,export marcos ph powerhouse rt,5,social_and_economic_issues,,24,121,supportive,,0
13201,3525573,10040,retweet,207c5c94129c3a1470de189d6dab5267c1ad0033b719c037a6428f60fb419e4b,"RT @PS_Pampanga LABAN, MAGSASAKA! ARB’s SA TINANG, I-INSTALL NA! CARP, IBASURA! Ngayon ang anibersaryo ng bogus na Comprehensive Agrarian Reform Program at ang iligal na pag-aresto sa Tinang 83. Sa panahon ni Marcos-Duterte, lalong sadlak sa krisis ang mga magsasaka - https://t.co/pnG6PgdKEN",,1686323567,Twitter,,83 agrarian ang ang ang anibersaryo arb aresto bogus carp comprehensive duterte ibasura iligal install krisis laban lalong magsasaka magsasaka marcos mga na na na ng ngayon ni pag panahon program reform rt sa sa sa sa sadlak tinang tinang,40,social_and_economic_issues,,16,69,opposing,,0
978,3359861,4987,retweet,bd998533f5c2624a51dfa9eb1d84c249e113e841c8f8d20d427e7c51d495c8bc,RT ŏdzbb Sen. Migz Zubiri: Our meeting was so good yesterday with our second Mr. and Speyer Martin Romualdez and we talked about government pririority bills to facilitate economic growth and the raising of each Filipino life:/tco/fexMvVX,,1674913017,Twitter,,bills economic facilitate fexmvvx filipino good government growth life martin meeting migz mr pririority raising romualdez rt sen speyer talked tco yesterday zubiri ŏdzbb,24,social_and_economic_issues,,11,44,supportive,,0
290,375580,2413,retweet,e40be7d651736f6414a13f527da09f7416cbd851be08ecc149ce8c574ba0a864,"RT @ruminarist IT'S SAD when some people who went to EDSA 1 and marched on the street the first time think that that's the only day of deliverance from the Marcos dictatorship. It's not. Students, workers, and farmers among many paid for it dearly with their own lives before it happened. 😮‍💨",,1677372336,Twitter,,day dearly deliverance dictatorship edsa farmers happened lives marched marcos paid people rt sad street students time workers,18,social_and_economic_issues,,15,145,opposing,,0
888,5048512,34744,retweet,22579ab6270f524d169c6ce69380e91f3a74d36fa17df706d46548308098c2e6,"RT @ABSCBNNews President Ferdinand Marcos, Jr's official visit to the United States yielded $1.3 billion in investment pledges, Malacañang said on Friday. #MarcosInUS https://t.co/ECqqb12z72",,1683322461,Twitter,,billion ferdinand friday investment jr malacañang marcos official pledges president rt states united visit yielded,15,social_and_economic_issues,,18,21,supportive,,0
6824,6874746,17241,retweet,3ea79b0c4e66f4cd16051b253504370f9aa1a014ad0dd6c8810097c518c384f7,"RT @raissawriter The answer to this is a question we must ask Marcos Jr. and his cousin Speaker Martin OVER AND OVER: So, if lifting ""restrictive economic provisions"" is the key to progress, why didn't the Dictator Marcos with all his powers do that with his 1973 Constitution? Sigue nga. 😎",,1676327518,Twitter,,answer constitution cousin dictator economic jr key lifting marcos marcos martin nga powers progress provisions question restrictive rt sigue speaker,20,social_and_economic_issues,,10,9,opposing,,0
507,5717484,7660,retweet,3b2e4c1af1b8bef49d381fdf3c088b206dfa56340a987ff5e6be766e727a27bb,RT @inquirerdotnet JUST IN: DTI says latest tracking of investment pledges from President Ferdinand Marcos Jr.'s Japan trip now at $10 billion or over P500 billion. | @GabrielLaluINQ https://t.co/FbCclmjcCf,,1676208196,Twitter,,10 billion billion dti ferdinand investment japan jr latest marcos p500 pledges president rt tracking trip,16,social_and_economic_issues,,14,131,supportive,,0
130,3595424,10307,retweet,07f142aa1eb350b43be6605ced98d4be713e65e049f0cf34b367add4616a8586,RT @jcpunongbayan Another Lopez asset that might soon be coopted by another Marcos gov't. We're just repeating history. We never learned its lessons. https://t.co/Q9U4K0j6r6,,1684997953,Twitter,,asset coopted gov history learned lessons lopez marcos repeating rt,10,social_and_economic_issues,,111,53,opposing,,0
996,5953692,902,retweet,7064a291068d651a89bc127444657275c765baa128f882206943030c05b338f7,"RT @radyopilipinas1 Filipinos will feel the effects of President Ferdinand R. Marcos Jr.’s aggressive efforts to bring in more investments to the Philippines beyond his term, the government’s economic team said on Wednesday. | https://t.co/0V9FjfBlGY https://t.co/N0YPTbhn1G",,1674264313,Twitter,,aggressive bring economic effects efforts feel ferdinand filipinos government investments jr marcos philippines president rt team term wednesday,18,social_and_economic_issues,,14,85,supportive,,0
890,3029925,34744,retweet,28fa80a7c57f9130e9dca7a27abd14ecdd0d83b95a3fa19d374356cc9c93fe4f,"RT @InquirerBiz JUST IN: The Bangko Sentral ng Pilipinas says inflation in Feb. may have registered within the range of 8.5% to 9.3%, suggesting the possibility of posting higher than Jan.’s 8.7%. | @RonWDomingoINQ https://t.co/ddbRA4WQEY",,1677592332,Twitter,,bangko feb higher inflation jan ng pilipinas possibility posting range registered rt sentral suggesting,14,social_and_economic_issues,,12,21,opposing,,0
781,2813050,37852,retweet,4b2cec97181df6e79f58c3bcd00345b83671c3a68b85edc31a747d320c5621e6,RT @rowena_guanzon @ABSCBNNews @JervisManahan This is the Marcos government policy on smuggled goods? Ibenta sa Kadiwa stores ? Attn COA.,,1679357822,Twitter,,attn coa goods government ibenta kadiwa marcos policy rt sa smuggled stores,12,social_and_economic_issues,,37,30,opposing,,0
1111,1555323,1818,retweet,0f9e295346dbb06fdd3c514027b2113a3b06d0091a36a9d193f5e75407b09c78,"RT @gmanews President Ferdinand ""Bongbong"" Marcos Jr. said the government is studying reverting school vacation back to March. https://t.co/VpgjVSbeh1",,1682328641,Twitter,,back bongbong ferdinand government jr march marcos president reverting rt school studying vacation,13,social_and_economic_issues,,21,39,supportive,,0
6096,5584773,6044,retweet,dfa65c0054b07f3a5f172f940b625b93974cfc37901885a09821e450d3862cdc,"RT @BYNLaguna We are in the middle of the worst economic crisis in years. Instead, Marcos Jr. is prioritizing term extensions, importation, and more creative ways of corruption. Wala nang mas tamang panahon para umalma kundi ngayon.",,1677621388,Twitter,,corruption creative crisis economic extensions importation jr kundi marcos mas middle nang ngayon panahon para prioritizing rt tamang term umalma wala ways worst years,24,social_and_economic_issues,,10,89,opposing,,0
365,180693,24158,retweet,015b2acdc2e1111e2ee24b7b73b1391d396f572dc4a008fb532f278dadb6455f,RT @pcogovph President Ferdinand R. Marcos Jr. arrived in Switzerland on Sunday for his inaugural participation in the World Economic Forum (WEF) in Davos. Read: https://t.co/Z5JrvyWe0n https://t.co/CKgiZV0Edy,,1673824643,Twitter,,arrived davos economic ferdinand forum inaugural jr marcos participation president read rt sunday switzerland wef world,16,social_and_economic_issues,,40,18,supportive,,0
7055,4531454,9556,retweet,d9238263273b10ce7d06cf36064ea980d0a2a6f6617438df4a03e0d38a2da5b1,"RT @PilipinasScm Reported four new Marcos villas in Malacañang are houses 'built on sand'—SCMP From new villas to unli-plane rides to-and-from Ilocos and Davao, we call for an investigation on how much is being wasted and we call to put an end to these Imeldific expenses —Spox @thekejofglory https://t.co/BE0dGvjUAR",,1672913617,Twitter,,built call call davao end expenses houses ilocos imeldific investigation malacañang marcos plane put reported rides rt sand scmp spox unli villas villas wasted,24,social_and_economic_issues,,10,24,opposing,,0
903,4949469,96346,retweet,7394a11f4c07463191370f324834700b5f5d525c033ce62c8dc1aa39b90a81fd,"RT @pcogovph President Ferdinand R. Marcos Jr. has accomplished a lot in the initial days of his participation in the World Economic Forum (WEF) in Switzerland, particularly by telling the Philippines’ success story",,1674088434,Twitter,,accomplished days economic ferdinand forum initial jr lot marcos participation philippines president rt story success switzerland telling wef world,19,social_and_economic_issues,,23,57,supportive,,0
4878,2414944,6528,retweet,5b78dc6aa6e978c275da935f2195eeecef3c1eff86aa32a9bffd770f5a3edb48,"RT @rapplerdotcom While President Marcos enjoys high approval and trust ratings, a majority of Filipinos are unhappy with his administration’s strategy in controlling inflation, according to the results of a Pulse Asia Research Incorporated survey held in March. https://t.co/AbyeSz7jey https://t.co/69HWo33Nfd",,1681317654,Twitter,,administration approval asia controlling enjoys filipinos held high incorporated inflation majority march marcos president pulse ratings research results rt strategy survey trust unhappy,23,social_and_economic_issues,,32,17,opposing,,0
2,1536584,8756,retweet,8b7b55d4b9c717e2c67296de81d028796aa219463cc7e8bc034ba2ba822b1f09,"RT @bilyonaryo_ph A retired international investment banker has sounded the alarm on the absence of clear guidelines in the bill creating the Maharlika Investment Fund, which is awaiting President Ferdinand Marcos Jr.'s signature. #BilyonaryoMoney https://t.co/xGyKOvFoGJ",,1686047190,Twitter,,absence alarm awaiting banker bill clear creating ferdinand fund guidelines international investment investment jr maharlika marcos president retired rt signature sounded,21,social_and_economic_issues,,83,70,opposing,,0
1211,3409258,9507,retweet,9e6e92e784c8d2db92871958974c08e31ca5b92d10ac6b9caae79e69af3cd16d,"RT @PhilippineStar President Marcos cited inflation, fluctuating oil prices, the Russian invasion of Ukraine and interest rate hikes to vouch for the need of the country to set up a wealth fund to pump-prime the economy. https://t.co/fhF3tu55fH | @onenewsph https://t.co/00Jy8sBUSw",,1684993649,Twitter,,cited country economy fluctuating fund hikes inflation interest invasion marcos oil president prices prime pump rate rt russian set ukraine vouch wealth,22,social_and_economic_issues,,31,113,supportive,,0
1057,6582538,8323,retweet,d1dba3e25792a813c96e8b484f601d4ddcfe21e13803fcefb122ab0ab988384b,"RT ŠPTVSTINE: President Ferdinand R. Marcos Jr., Department of Tourism Secretary Cristina Frasco, and other members of the Philippine delegation, in tourism stainholders Thursday, Feb. 9, 2023 in Tokyo, Japan. #PBAMapVisit Courtesy: DOT/Facebook hops:/t.co/88BEq9",,1675926651,Twitter,,88beq9 courtesy cristina delegation department dot facebook feb ferdinand frasco hops japan jr marcos members philippine president rt secretary stainholders thursday tokyo tourism tourism šptvstine,25,social_and_economic_issues,,12,283,supportive,,0
3120,386597,34109,retweet,37b725e1f464c6c9226a66e83ec01f011b386b97d95e91920596be6a5623dbca,"RT @BVanGogh13 How can there be healing in this country when you Marcos family continue to enjoy the fruits of stolen wealth, never compensated thousands of Martial Law victims, continue with your corrupt ways and desecrated Libingan ng mga Bayani by forcing Marcos Sr. to be buried there?",,1677405545,Twitter,,bayani buried compensated continue continue corrupt country desecrated enjoy family forcing fruits healing law libingan marcos marcos martial mga ng rt sr stolen thousands victims ways wealth,27,social_and_economic_issues,,10,33,opposing,,0
1149,4390000,23446,retweet,9e4cde0de592fffff6d1e9dde088019fbc338ca76c65e7c570a15a1a5ac87ce6,RT @pcogovph The efforts of the administration of President Ferdinand R. Marcos Jr. to provide jobs to Filipinos gained momentum with the country’s unemployment rate improving to pre-pandemic levels based on a recent labor force survey. READ: https://t.co/Jzgy8HcMaV https://t.co/XpgyELgF0S,,1672996645,Twitter,,administration based country efforts ferdinand filipinos force gained improving jobs jr labor levels marcos momentum pandemic pre president provide rate read recent rt survey unemployment,25,social_and_economic_issues,,14,51,supportive,,0
1410,885610,11726,retweet,d64168b009dd2d134b1c92e00735832cf9e938b37825f76f9290d64f5692f75c,RT @inquirerdotnet President Ferdinand Marcos Jr. explained to rice industry stakeholders that the Masagana Rice Industry Development Program aims to reach 97.5 percent rice sufficiency in five years. READ: https://t.co/Zm2cpTCRru https://t.co/KkhJ6wenpc,,1685704691,Twitter,,97 aims development explained ferdinand industry industry jr marcos masagana percent president program reach read rice rice rice rt stakeholders sufficiency years,22,social_and_economic_issues,,17,241,supportive,,0
925,5970460,96346,retweet,e5b1bba0aa843e1dd4ca02cee693edf55ea64f425a6425dcdfbf2846f1fef902,RT @pcogovph The administration of President Ferdinand R. Marcos Jr. will implement a calibrated importation of onions in a bid to safeguard farmers during the harvest season. Read: https://t.co/GI7YMowKaY https://t.co/CoAnT6HDMt,,1673702614,Twitter,,administration bid calibrated farmers ferdinand harvest implement importation jr marcos onions president read rt safeguard season,16,social_and_economic_issues,,25,57,supportive,,0
222,2442905,5747,retweet,20f2325aa3524a0a50d92aa77c99feced34344904eda1bee11ab78ea95a96c3c,"RT @PhilippineStar JUST IN: The country's outstanding debt settled at P13.42 trillion as of end-2022. The Marcos admin added some P627 billion in debt during its first six months in office. Debt-to-GDP ratio eases to 60.9%, closing in to the 60% internationally accepted threshold. | @maureensimeon https://t.co/Zsb7fbdiij",,1675312845,Twitter,,2022 42 60 60 accepted added admin billion closing country debt debt debt eases end gdp internationally marcos months office outstanding p13 p627 ratio rt settled threshold trillion,28,social_and_economic_issues,,21,120,opposing,,0
139,1061346,10307,retweet,3d0fdcc8e20c51c768c7361d362d99ff819e37761a7ece0a9336b142b38b34b8,RT @SyLicoNgaAko The future of the 🇵🇭 economy under Marcos Jr. can be likened to the P20 per kilo of rice that he promised during the campaign period; or like the billions of dollars investment pledges that he bragged about during his lavish trips abroad. It’s like Ripley’s believe it or not.,,1687686587,Twitter,,abroad billions bragged campaign dollars economy future investment jr kilo lavish likened marcos p20 period pledges promised rice ripley rt trips,21,social_and_economic_issues,,24,53,opposing,,0
15470,5862685,92317,retweet,6614ec42cc036880750805496cc5f6f8315a248137357426182656da4c435d87,RT @MangrovePh PAGPUPUGAY SA MGA MANGINGISDA! May 1 is Labor Day and it is high time to recognize the efforts and contributions of our Filipino fisherfolk in the fisheries industry particularly in the economy and food security. https://t.co/oIRprWEY6u,,1682941996,Twitter,,contributions day economy efforts filipino fisherfolk fisheries food high industry labor mangingisda mga pagpupugay recognize rt sa security time,19,social_and_economic_issues,,11,6,supportive,,0
816,4659906,7554,retweet,6685365dd5e9b60229220ae92e43204b104acd5407f0f64260679d2495bc3ca1,"RT @Richeydarian Beyond the disastrous legacy of Marcos dictatorship, what are the TRUE roots of Philippine economic malaise? Why didn’t we ever develop an export-oriented manufacturing-driven economy like our neighbors? Check our Nexus episode :) https://t.co/1cFqmLZ7YF",,1686826499,Twitter,,check develop dictatorship didn disastrous driven economic economy episode export legacy malaise manufacturing marcos neighbors nexus oriented philippine roots rt true,21,social_and_economic_issues,,23,7,opposing,,0
202,4363360,5747,retweet,018fd8f632366d44a30521c2b7af2e0b3e41e1f00d2319eb02362eeca19728be,"RT ŠPitos Santa Family of marcos refused to pay taxes when the supreme court ruled, and how would you respect the government, and then would the dial with no budgets in front of them?",,1682571965,Twitter,,budgets court dial family front government marcos pay refused respect rt ruled santa supreme taxes špitos,16,social_and_economic_issues,,15,120,opposing,,0
